,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
16,model_type.hresnet18,0.29246794871794873,3.1526428033144045,0.29318383,3.148294,16,0.01,0.0005,6642.694751024246
17,model_type.hresnet18,0.2780448717948718,3.213744560877482,0.3075484,3.0707698,17,0.01,0.0005,7029.208523511887
18,model_type.hresnet18,0.3082932692307692,3.0703048767187657,0.32113275,2.99416,18,0.01,0.0005,7416.512194395065
19,model_type.hresnet18,0.31009615384615385,3.0068648747908764,0.33727792,2.917868,19,0.01,0.0005,7802.277373075485
20,model_type.hresnet18,0.31690705128205127,2.9821460094207373,0.34981194,2.8503535,20,0.01,0.0005,8188.994814634323
21,model_type.hresnet18,0.3385416666666667,2.8878932824501624,0.3628361,2.779523,21,0.01,0.0005,8575.574994802475
22,model_type.hresnet18,0.3389423076923077,2.8789217380376964,0.37478992,2.713005,22,0.01,0.0005,8962.473568439484
23,model_type.hresnet18,0.3573717948717949,2.792329121858646,0.38543335,2.650417,23,0.01,0.0005,9348.134128570557
24,model_type.hresnet18,0.35757211538461536,2.7781003285677004,0.39914772,2.5912476,24,0.01,0.0005,9735.593864917755
25,model_type.hresnet18,0.37560096153846156,2.6865883484864845,0.41150168,2.524907,25,0.01,0.0005,10122.857921123505
26,model_type.hresnet18,0.3655849358974359,2.7097917520082913,0.42242518,2.470528,26,0.01,0.0005,10509.276345729828
27,model_type.hresnet18,0.382411858974359,2.624242366888584,0.43445903,2.4086149,27,0.01,0.0005,10897.155176401138
28,model_type.hresnet18,0.4014423076923077,2.5741154903020615,0.44583267,2.3546145,28,0.01,0.0005,11292.163066864014
29,model_type.hresnet18,0.40384615384615385,2.5488673723660984,0.4574464,2.301364,29,0.01,0.0005,11680.533442258835
30,model_type.hresnet18,0.414463141025641,2.4858874586912303,0.4674796,2.2491012,30,0.01,0.0005,12071.60986161232
31,model_type.hresnet18,0.40344551282051283,2.5094433029492698,0.4806138,2.1968439,31,0.01,0.0005,12458.64064502716
32,model_type.hresnet18,0.4172676282051282,2.4973197151453066,0.49030688,2.147297,32,0.01,0.0005,12845.948317527771
33,model_type.hresnet18,0.4248798076923077,2.466885935037564,0.49954987,2.0968728,33,0.01,0.0005,13231.752315282822
34,model_type.hresnet18,0.4306891025641026,2.42792880993623,0.5089829,2.0540843,34,0.01,0.0005,13617.521304130554
35,model_type.hresnet18,0.40845352564102566,2.524761968698257,0.5194162,2.0079525,35,0.01,0.0005,14006.706674575806
36,model_type.hresnet18,0.44971955128205127,2.3229498725671034,0.5286692,1.962202,36,0.01,0.0005,14395.154809713364
37,model_type.hresnet18,0.4485176282051282,2.3520470001758675,0.5366917,1.9208934,37,0.01,0.0005,14783.037029027939
38,model_type.hresnet18,0.45653044871794873,2.345430837227748,0.54865557,1.8757007,38,0.01,0.0005,15170.207694530487
39,model_type.hresnet18,0.4667467948717949,2.2355697063299327,0.5565181,1.834442,39,0.01,0.0005,15558.240707397461
40,model_type.hresnet18,0.45713141025641024,2.2889767166895743,0.5645406,1.7942944,40,0.01,0.0005,15944.646929740906
41,model_type.hresnet18,0.47475961538461536,2.2467153668403625,0.57436377,1.7517732,41,0.01,0.0005,16332.98572564125
42,model_type.hresnet18,0.46173878205128205,2.2848027363801613,0.58168614,1.7151129,42,0.01,0.0005,16722.544459104538
43,model_type.hresnet18,0.4745592948717949,2.258025591190045,0.5903689,1.6763734,43,0.01,0.0005,17112.430819749832
44,model_type.hresnet18,0.4863782051282051,2.1757586032916336,0.5996519,1.6372286,44,0.01,0.0005,17501.74036335945
45,model_type.hresnet18,0.4775641025641026,2.181252887615791,0.60760444,1.5989237,45,0.01,0.0005,17889.97933125496
46,model_type.hresnet18,0.4713541666666667,2.215200508252168,0.6168374,1.5628135,46,0.01,0.0005,18274.66912817955
47,model_type.hresnet18,0.4749599358974359,2.2047973718398657,0.62511003,1.5273248,47,0.01,0.0005,18659.383862018585
48,model_type.hresnet18,0.47636217948717946,2.218419816249456,0.63428295,1.4867079,48,0.01,0.0005,19045.36355161667
49,model_type.hresnet18,0.4651442307692308,2.288783236955985,0.640535,1.458005,49,0.01,0.0005,19432.368538618088
50,model_type.hresnet18,0.47936698717948717,2.2312817573547363,0.64850754,1.4219126,50,0.01,0.0005,19819.86934685707
51,model_type.hresnet18,0.48677884615384615,2.194094608991574,0.6558599,1.3869663,51,0.01,0.0005,20207.70463848114
52,model_type.hresnet18,0.4889823717948718,2.1795478952236667,0.6661832,1.3489469,52,0.01,0.0005,20596.012503385544
53,model_type.hresnet18,0.5014022435897436,2.1314939306332517,0.6726953,1.319043,53,0.01,0.0005,20988.18596124649
54,model_type.hresnet18,0.4873798076923077,2.1747647447463794,0.68039775,1.2885325,54,0.01,0.0005,21376.829839229584
55,model_type.hresnet18,0.484375,2.235587586195041,0.68678975,1.2569231,55,0.01,0.0005,21762.6826505661
56,model_type.hresnet18,0.4863782051282051,2.2133813546254086,0.69712305,1.2196637,56,0.01,0.0005,22150.15887737274
57,model_type.hresnet18,0.48998397435897434,2.2074140432553415,0.70397526,1.1879666,57,0.01,0.0005,22535.33924484253
58,model_type.hresnet18,0.5036057692307693,2.1235624628189282,0.71206784,1.1561761,58,0.01,0.0005,22920.790273189545
59,model_type.hresnet18,0.4853766025641026,2.231317870127849,0.7179698,1.1255872,59,0.01,0.0005,23308.23898410797
60,model_type.hresnet18,0.484375,2.2376838754384947,0.7257823,1.0988343,60,0.01,0.0005,23695.195317029953
61,model_type.hresnet18,0.4967948717948718,2.177394539881975,0.7353353,1.0626534,61,0.01,0.0005,24080.733087062836
62,model_type.hresnet18,0.48517628205128205,2.2658117703902416,0.74152726,1.0374305,62,0.01,0.0005,24470.467223405838
63,model_type.hresnet18,0.4875801282051282,2.2424748295392747,0.74893963,1.0063876,63,0.01,0.0005,24856.095255851746
64,model_type.hresnet18,0.5026041666666666,2.1606552539727626,0.7550316,0.98401725,64,0.01,0.0005,25241.11722612381
65,model_type.hresnet18,0.5024038461538461,2.171094151643606,0.76293415,0.9505334,65,0.01,0.0005,25629.501626729965
66,model_type.hresnet18,0.5062099358974359,2.174134682386349,0.771857,0.9189423,66,0.01,0.0005,26017.08358478546
67,model_type.hresnet18,0.5002003205128205,2.167274256547292,0.7762884,0.8968862,67,0.01,0.0005,26402.695843219757
68,model_type.hresnet18,0.4829727564102564,2.283200066823226,0.7828305,0.8698662,68,0.01,0.0005,26795.53306412697
69,model_type.hresnet18,0.5028044871794872,2.2087872945345364,0.78826225,0.84641314,69,0.01,0.0005,27182.005673646927
70,model_type.hresnet18,0.5434695512820513,1.9893493361962147,0.87307936,0.5843683,70,0.01,0.0005,27568.07438659668
71,model_type.hresnet18,0.53125,2.028346538543701,0.89260566,0.5224467,71,0.01,0.0005,27954.240932941437
72,model_type.hresnet18,0.5412660256410257,1.999465639774616,0.89996797,0.50094575,72,0.01,0.0005,28340.759088993073
73,model_type.hresnet18,0.5418669871794872,1.993318959688529,0.9036292,0.48664302,73,0.01,0.0005,28730.031242609024
74,model_type.hresnet18,0.5368589743589743,2.0145824429316397,0.90793055,0.4750017,74,0.01,0.0005,29117.452768325806
75,model_type.hresnet18,0.5446714743589743,2.0039294484334116,0.91069144,0.4650336,75,0.01,0.0005,29507.289202451706
76,model_type.hresnet18,0.5414663461538461,2.0015255319766507,0.9134823,0.45688784,76,0.01,0.0005,29891.49452996254
77,model_type.hresnet18,0.5422676282051282,1.9993160030780694,0.9163532,0.44918638,77,0.01,0.0005,30278.41345143318
78,model_type.hresnet18,0.5426682692307693,2.007058499715267,0.91699344,0.44512966,78,0.01,0.0005,30665.349940538406
79,model_type.hresnet18,0.5376602564102564,2.021679870593242,0.92145485,0.43460336,79,0.01,0.0005,31051.085967063904
80,model_type.hresnet18,0.5434695512820513,2.0026766703679013,0.922025,0.42757308,80,0.01,0.0005,31437.760494947433
81,model_type.hresnet18,0.5396634615384616,2.004749799386049,0.92329544,0.42379397,81,0.01,0.0005,31823.892995595932
82,model_type.hresnet18,0.5360576923076923,2.024938323558905,0.9241157,0.418513,82,0.01,0.0005,32213.494815587997
83,model_type.hresnet18,0.5400641025641025,2.0342167829855895,0.9277469,0.4100499,83,0.01,0.0005,32601.082572221756
84,model_type.hresnet18,0.5350560897435898,2.036940412643628,0.9274868,0.4086733,84,0.01,0.0005,32984.259716272354
