,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
18,model_type.hresnet18,0.4467147435897436,2.324612849797958,0.51554495,2.0348682,18,0.03162277660168379,0.0005,7527.266316890717
19,model_type.hresnet18,0.4583333333333333,2.2657297880221634,0.53143007,1.9627607,19,0.03162277660168379,0.0005,7927.59125161171
20,model_type.hresnet18,0.45653044871794873,2.330338250368069,0.54674494,1.8924891,20,0.03162277660168379,0.0005,8320.537197589874
21,model_type.hresnet18,0.4661458333333333,2.218310828392322,0.5590689,1.8306248,21,0.03162277660168379,0.0005,8709.988132238388
22,model_type.hresnet18,0.4671474358974359,2.2589571491265907,0.5736536,1.7698604,22,0.03162277660168379,0.0005,9099.193987131119
23,model_type.hresnet18,0.47375801282051283,2.2013170581597548,0.5846971,1.7108485,23,0.03162277660168379,0.0005,9487.96023440361
24,model_type.hresnet18,0.4813701923076923,2.158157703204033,0.5995719,1.6487526,24,0.03162277660168379,0.0005,9877.321928977966
25,model_type.hresnet18,0.47576121794871795,2.229747365682553,0.6120359,1.597511,25,0.03162277660168379,0.0005,10267.788339614868
26,model_type.hresnet18,0.49659455128205127,2.1441722817910023,0.62336946,1.5443773,26,0.03162277660168379,0.0005,10657.68231511116
27,model_type.hresnet18,0.49599358974358976,2.15708410128569,0.6350432,1.4950831,27,0.03162277660168379,0.0005,11045.218844652176
28,model_type.hresnet18,0.5158253205128205,2.0491184332431893,0.643826,1.4467719,28,0.03162277660168379,0.0005,11436.41132736206
29,model_type.hresnet18,0.5082131410256411,2.0723155645223765,0.65667015,1.391671,29,0.03162277660168379,0.0005,11825.671285867691
30,model_type.hresnet18,0.5016025641025641,2.0823196294980173,0.66772366,1.3504084,30,0.03162277660168379,0.0005,12222.26805973053
31,model_type.hresnet18,0.5166266025641025,2.014412305293939,0.6771767,1.3035078,31,0.03162277660168379,0.0005,12611.058023691177
32,model_type.hresnet18,0.48457532051282054,2.2144423127174377,0.68830025,1.2605331,32,0.03162277660168379,0.0005,13000.247146129608
33,model_type.hresnet18,0.5056089743589743,2.127590300180973,0.69709307,1.2234967,33,0.03162277660168379,0.0005,13391.647235870361
34,model_type.hresnet18,0.49559294871794873,2.13303934610807,0.706316,1.1801414,34,0.03162277660168379,0.0005,13780.51324748993
35,model_type.hresnet18,0.5056089743589743,2.0840810460922046,0.7152589,1.1417695,35,0.03162277660168379,0.0005,14174.17765212059
36,model_type.hresnet18,0.5220352564102564,2.047816323928344,0.7237616,1.1084999,36,0.03162277660168379,0.0005,14564.876413345337
37,model_type.hresnet18,0.5010016025641025,2.1573681907776074,0.7332146,1.0668399,37,0.03162277660168379,0.0005,14955.478864192963
38,model_type.hresnet18,0.5088141025641025,2.075665674148462,0.7416573,1.0351589,38,0.03162277660168379,0.0005,15346.489695072174
39,model_type.hresnet18,0.5044070512820513,2.102539164897723,0.74958986,1.0007857,39,0.03162277660168379,0.0005,15740.117757558823
40,model_type.hresnet18,0.514823717948718,2.118887251768357,0.7568522,0.97138554,40,0.03162277660168379,0.0005,16129.633851766586
41,model_type.hresnet18,0.5032051282051282,2.169022199435112,0.76357436,0.94259685,41,0.03162277660168379,0.0005,16523.260768175125
42,model_type.hresnet18,0.49559294871794873,2.2171396551988063,0.768696,0.91626173,42,0.03162277660168379,0.0005,16918.408569812775
43,model_type.hresnet18,0.5775240384615384,1.7805838233385332,0.8774208,0.554217,43,0.03162277660168379,0.0005,17308.69400382042
44,model_type.hresnet18,0.5841346153846154,1.7804543803899715,0.9059099,0.4564009,44,0.03162277660168379,0.0005,17696.269968748093
45,model_type.hresnet18,0.5805288461538461,1.7710857865137932,0.91559297,0.41899344,45,0.03162277660168379,0.0005,18085.548235416412
46,model_type.hresnet18,0.5863381410256411,1.7570663705850258,0.92481595,0.39163914,46,0.03162277660168379,0.0005,18475.45686674118
47,model_type.hresnet18,0.5825320512820513,1.7766873041788738,0.93082786,0.36989376,47,0.03162277660168379,0.0005,18866.71662378311
48,model_type.hresnet18,0.5895432692307693,1.775473585495582,0.9353793,0.3535734,48,0.03162277660168379,0.0005,19258.38538455963
49,model_type.hresnet18,0.5847355769230769,1.7795246931222768,0.9399708,0.33695838,49,0.03162277660168379,0.0005,19648.91115784645
50,model_type.hresnet18,0.5849358974358975,1.809801350801419,0.9440921,0.32275844,50,0.03162277660168379,0.0005,20040.272374868393
51,model_type.hresnet18,0.5841346153846154,1.7983292662180388,0.9466729,0.30958575,51,0.03162277660168379,0.0005,20428.82445859909
52,model_type.hresnet18,0.5755208333333334,1.8331137299537659,0.9496739,0.3019869,52,0.03162277660168379,0.0005,20820.660299301147
53,model_type.hresnet18,0.5797275641025641,1.8114205308449574,0.95238477,0.29082254,53,0.03162277660168379,0.0005,21209.7102394104
54,model_type.hresnet18,0.5821314102564102,1.8130098932828658,0.95543575,0.27949956,54,0.03162277660168379,0.0005,21598.145067691803
55,model_type.hresnet18,0.5787259615384616,1.8267424824910286,0.9578665,0.27104005,55,0.03162277660168379,0.0005,21988.01657128334
56,model_type.hresnet18,0.578125,1.8380161783634088,0.9601672,0.26177007,56,0.03162277660168379,0.0005,22376.148991823196
57,model_type.hresnet18,0.578125,1.8379403337454185,0.9621979,0.25357556,57,0.03162277660168379,0.0005,22764.983516931534
58,model_type.hresnet18,0.5757211538461539,1.8449639754417615,0.96417856,0.24421228,58,0.03162277660168379,0.0005,23153.050187826157
59,model_type.hresnet18,0.5765224358974359,1.8460026948879926,0.96619916,0.23707312,59,0.03162277660168379,0.0005,23541.514492034912
60,model_type.hresnet18,0.5811298076923077,1.839915170119359,0.9682599,0.22975108,60,0.03162277660168379,0.0005,23932.283619642258
